Estacao,Data,Hora,Precipitacao
83813,31/07/2017,1200,0
83813,01/08/2017,1200,0
83813,21/08/2017,1200,0
83813,22/08/2017,1200,"0,2"
83813,23/08/2017,1200,0
83813,24/08/2017,1200,"0,3"
83813,25/08/2017,1200,0
83813,26/08/2017,1200,0
83813,28/08/2017,1200,0
83813,29/08/2017,1200,0
83813,30/08/2017,1200,0
83813,31/08/2017,1200,0
83813,01/09/2017,1200,0
83813,02/09/2017,1200,0
83813,04/09/2017,1200,0
83813,05/09/2017,1200,0
83813,06/09/2017,1200,0
83813,07/09/2017,1200,0
83813,08/09/2017,1200,0
83813,09/09/2017,1200,0
83813,11/09/2017,1200,0
83813,12/09/2017,1200,0
83813,13/09/2017,1200,0
83813,14/09/2017,1200,0
83813,15/09/2017,1200,0
83813,16/09/2017,1200,0
83813,18/09/2017,1200,0
83813,19/09/2017,1200,0
83813,20/09/2017,1200,0
83813,21/09/2017,1200,0
83813,22/09/2017,1200,0
83813,23/09/2017,1200,0
83813,25/09/2017,1200,0
83813,26/09/2017,1200,0
83813,27/09/2017,1200,0
83813,28/09/2017,1200,0
83813,29/09/2017,1200,"2,2"
83813,30/09/2017,1200,44
83813,02/10/2017,1200,"20,6"
83813,03/10/2017,1200,"1,4"
83813,04/10/2017,1200,0
83813,05/10/2017,1200,0
83813,06/10/2017,1200,0
83813,07/10/2017,1200,"53,6"
83813,10/10/2017,1200,"1,4"
83813,11/10/2017,1200,0
83813,12/10/2017,1200,0
83813,13/10/2017,1200,0
83813,14/10/2017,1200,"12,4"
83813,17/10/2017,1200,0
83813,18/10/2017,1200,0
83813,19/10/2017,1200,0
83813,20/10/2017,1200,"8,7"
83813,21/10/2017,1200,"1,6"
83813,24/10/2017,1200,0
83813,25/10/2017,1200,0
83813,26/10/2017,1200,"32,6"
83813,27/10/2017,1200,20
83813,28/10/2017,1200,"30,1"
83813,31/10/2017,1200,"0,6"
83813,01/11/2017,1200,0
83813,02/11/2017,1200,0
83813,03/11/2017,1200,0
83813,04/11/2017,1200,"12,6"
83813,06/11/2017,1200,0
83813,07/11/2017,1200,0
83813,08/11/2017,1200,"0,1"
83813,09/11/2017,1200,"2,8"
83813,10/11/2017,1200,0
83813,11/11/2017,1200,"13,9"
83813,13/11/2017,1200,0
83813,14/11/2017,1200,0
83813,15/11/2017,1200,0
83813,16/11/2017,1200,0
83813,17/11/2017,1200,"6,3"
83813,18/11/2017,1200,2
83813,20/11/2017,1200,0
83813,21/11/2017,1200,0
83813,22/11/2017,1200,"12,1"
83813,23/11/2017,1200,0
83813,24/11/2017,1200,0
83813,25/11/2017,1200,0
83813,27/11/2017,1200,0
83813,28/11/2017,1200,0
83813,29/11/2017,1200,0
83813,30/11/2017,1200,0
83813,01/12/2017,1200,0
83813,02/12/2017,1200,0
83813,04/12/2017,1200,0
83813,05/12/2017,1200,0
83813,06/12/2017,1200,0
83813,07/12/2017,1200,"2,1"
83813,08/12/2017,1200,4
83813,09/12/2017,1200,0
83813,11/12/2017,1200,0
83813,12/12/2017,1200,0
83813,13/12/2017,1200,0
83813,14/12/2017,1200,0
83813,15/12/2017,1200,"0,6"
83813,16/12/2017,1200,"40,7"
83813,19/12/2017,1200,"0,6"
83813,20/12/2017,1200,"6,2"
83813,21/12/2017,1200,"24,9"
83813,22/12/2017,1200,"3,8"
83813,23/12/2017,1200,0
83813,26/12/2017,1200,"9,2"
83813,27/12/2017,1200,"20,8"
83813,28/12/2017,1200,5
83813,29/12/2017,1200,"63,4"
83813,30/12/2017,1200,"83,2"
83813,02/01/2018,1200,"5,1"
83813,03/01/2018,1200,"0,2"
83813,04/01/2018,1200,0
83813,05/01/2018,1200,0
83813,06/01/2018,1200,0
83813,09/01/2018,1200,"1,6"
83813,10/01/2018,1200,"9,4"
83813,11/01/2018,1200,"9,1"
83813,12/01/2018,1200,"8,3"
83813,13/01/2018,1200,"5,4"
83813,16/01/2018,1200,0
83813,17/01/2018,1200,60
83813,18/01/2018,1200,"11,6"
83813,19/01/2018,1200,"22,2"
83813,20/01/2018,1200,8
83813,23/01/2018,1200,0
83813,24/01/2018,1200,0
83813,25/01/2018,1200,0
83813,26/01/2018,1200,"28,5"
83813,27/01/2018,1200,"0,2"
83813,30/01/2018,1200,"12,8"
83813,31/01/2018,1200,"0,1"
83813,01/02/2018,1200,0
83813,02/02/2018,1200,1
83813,03/02/2018,1200,"0,8"
83813,06/02/2018,1200,0
83813,07/02/2018,1200,0
83813,08/02/2018,1200,0
83813,09/02/2018,1200,"3,1"
83813,10/02/2018,1200,"0,1"
83813,13/02/2018,1200,"5,8"
83813,14/02/2018,1200,"3,4"
83813,15/02/2018,1200,"1,6"
83813,16/02/2018,1200,"0,4"
83813,17/02/2018,1200,0
83813,20/02/2018,1200,"2,4"
83813,21/02/2018,1200,0
83813,22/02/2018,1200,"0,2"
83813,23/02/2018,1200,0
83813,24/02/2018,1200,0
83813,27/02/2018,1200,0
83813,28/02/2018,1200,0
83813,01/03/2018,1200,"1,9"
83813,02/03/2018,1200,"8,6"
83813,03/03/2018,1200,"9,7"
83813,06/03/2018,1200,0
83813,07/03/2018,1200,"2,9"
83813,08/03/2018,1200,"1,6"
83813,09/03/2018,1200,0
83813,10/03/2018,1200,"2,5"
83813,13/03/2018,1200,"23,9"
83813,14/03/2018,1200,"1,4"
83813,15/03/2018,1200,"28,4"
83813,16/03/2018,1200,"8,2"
83813,17/03/2018,1200,0
83813,20/03/2018,1200,0
83813,21/03/2018,1200,5
83813,22/03/2018,1200,"0,6"
83813,23/03/2018,1200,0
83813,24/03/2018,1200,0
83813,27/03/2018,1200,31
83813,28/03/2018,1200,0
83813,29/03/2018,1200,"1,1"
83813,30/03/2018,1200,"0,8"
83813,31/03/2018,1200,"1,3"
83813,02/04/2018,1200,0
83813,03/04/2018,1200,0
83813,04/04/2018,1200,0
83813,05/04/2018,1200,0
83813,06/04/2018,1200,0
83813,07/04/2018,1200,0
83813,09/04/2018,1200,0
83813,10/04/2018,1200,0
83813,11/04/2018,1200,0
83813,12/04/2018,1200,0
83813,13/04/2018,1200,0
83813,14/04/2018,1200,0
83813,16/04/2018,1200,0
83813,17/04/2018,1200,0
83813,18/04/2018,1200,0
83813,19/04/2018,1200,0
83813,20/04/2018,1200,0
83813,21/04/2018,1200,0
83813,23/04/2018,1200,0
83813,24/04/2018,1200,0
83813,25/04/2018,1200,0
83813,26/04/2018,1200,0
83813,27/04/2018,1200,0
83813,28/04/2018,1200,"12,2"
83813,30/04/2018,1200,0
83813,01/05/2018,1200,0
83813,02/05/2018,1200,0
83813,03/05/2018,1200,"0,5"
83813,04/05/2018,1200,"0,2"
83813,05/05/2018,1200,0
83813,07/05/2018,1200,0
83813,08/05/2018,1200,0
83813,09/05/2018,1200,0
83813,10/05/2018,1200,0
83813,11/05/2018,1200,0
83813,12/05/2018,1200,0
83813,15/05/2018,1200,0
83813,16/05/2018,1200,"3,6"
83813,17/05/2018,1200,0
83813,18/05/2018,1200,0
83813,19/05/2018,1200,"28,2"
83813,22/05/2018,1200,0
83813,23/05/2018,1200,0
83813,24/05/2018,1200,0
83813,25/05/2018,1200,"1,3"
83813,26/05/2018,1200,0
83813,29/05/2018,1200,0
83813,30/05/2018,1200,0
83813,31/05/2018,1200,0
83813,01/06/2018,1200,0
83813,02/06/2018,1200,"1,2"
83813,04/06/2018,1200,"1,4"
83813,05/06/2018,1200,10
83813,06/06/2018,1200,"3,3"
83813,07/06/2018,1200,"8,8"
83813,08/06/2018,1200,"6,1"
83813,09/06/2018,1200,0
83813,11/06/2018,1200,0
83813,12/06/2018,1200,0
83813,13/06/2018,1200,12
83813,14/06/2018,1200,"0,4"
83813,15/06/2018,1200,"8,9"
83813,16/06/2018,1200,8
83813,18/06/2018,1200,0
83813,19/06/2018,1200,0
83813,20/06/2018,1200,0
83813,21/06/2018,1200,0
83813,22/06/2018,1200,0
83813,23/06/2018,1200,0
83813,25/06/2018,1200,0
83813,26/06/2018,1200,0
83813,27/06/2018,1200,"4,9"
83813,28/06/2018,1200,"8,9"
83813,29/06/2018,1200,0
83813,30/06/2018,1200,0
83813,02/07/2018,1200,0
83813,03/07/2018,1200,0
83813,04/07/2018,1200,"0,3"
83813,05/07/2018,1200,0
83813,06/07/2018,1200,0
83813,07/07/2018,1200,0
83813,09/07/2018,1200,0
83813,10/07/2018,1200,0
83813,11/07/2018,1200,0
83813,12/07/2018,1200,0
83813,13/07/2018,1200,0
83813,14/07/2018,1200,0
83813,16/07/2018,1200,0
83813,17/07/2018,1200,0
83813,18/07/2018,1200,0
83813,19/07/2018,1200,0
83813,20/07/2018,1200,0
83813,21/07/2018,1200,0
83813,23/07/2018,1200,"0,4"
83813,24/07/2018,1200,"0,2"
83813,25/07/2018,1200,0
83813,26/07/2018,1200,0
83813,27/07/2018,1200,0
83813,28/07/2018,1200,0
83813,30/07/2018,1200,0
83813,31/07/2018,1200,"16,2"
83813,01/08/2018,1200,0
83813,02/08/2018,1200,"0,2"
83813,03/08/2018,1200,"1,2"
83813,04/08/2018,1200,"3,1"
83813,07/08/2018,1200,0
83813,08/08/2018,1200,0
83813,09/08/2018,1200,"5,7"
83813,10/08/2018,1200,0
83813,11/08/2018,1200,0
83813,14/08/2018,1200,0
83813,15/08/2018,1200,0
83813,16/08/2018,1200,1
83813,17/08/2018,1200,0
83813,18/08/2018,1200,0
83813,21/08/2018,1200,0
83813,22/08/2018,1200,"4,8"
83813,23/08/2018,1200,"0,4"
83813,24/08/2018,1200,0
83813,25/08/2018,1200,28
83813,28/08/2018,1200,0
83813,29/08/2018,1200,"0,2"
83813,30/08/2018,1200,0
83813,31/08/2018,1200,0
83813,01/09/2018,1200,0
83813,04/09/2018,1200,2
83813,05/09/2018,1200,0
83813,06/09/2018,1200,0
83813,07/09/2018,1200,0
83813,08/09/2018,1200,0
83813,11/09/2018,1200,0
83813,12/09/2018,1200,0
83813,13/09/2018,1200,0
83813,14/09/2018,1200,"3,6"
83813,15/09/2018,1200,0
83813,18/09/2018,1200,"0,3"
83813,19/09/2018,1200,0
83813,20/09/2018,1200,9
83813,21/09/2018,1200,"9,7"
83813,22/09/2018,1200,0
83813,25/09/2018,1200,0
83813,26/09/2018,1200,0
83813,27/09/2018,1200,"5,4"
83813,28/09/2018,1200,3
83813,29/09/2018,1200,0
83813,02/10/2018,1200,1
83813,03/10/2018,1200,"8,1"
83813,04/10/2018,1200,19
83813,05/10/2018,1200,"0,6"
83813,06/10/2018,1200,2
83813,09/10/2018,1200,"2,2"
83813,10/10/2018,1200,"1,7"
83813,01/11/2018,1200,"0,4"
83813,02/11/2018,1200,1
83813,03/11/2018,1200,0
83813,05/11/2018,1200,0
83813,06/11/2018,1200,0
83813,07/11/2018,1200,0
83813,08/11/2018,1200,"0,1"
83813,09/11/2018,1200,0
83813,10/11/2018,1200,0
83813,12/11/2018,1200,0
83813,13/11/2018,1200,0
83813,14/11/2018,1200,0
83813,15/11/2018,1200,"0,8"
83813,16/11/2018,1200,0
83813,17/11/2018,1200,0
83813,19/11/2018,1200,0
83813,20/11/2018,1200,0
83813,21/11/2018,1200,0
83813,22/11/2018,1200,"0,1"
83813,23/11/2018,1200,0
83813,24/11/2018,1200,"2,2"
83813,26/11/2018,1200,0
83813,27/11/2018,1200,0
83813,28/11/2018,1200,0
83813,29/11/2018,1200,0
83813,30/11/2018,1200,"4,4"
83813,01/12/2018,1200,"52,1"
83813,03/12/2018,1200,"0,2"
83813,04/12/2018,1200,"0,1"
83813,05/12/2018,1200,0
83813,06/12/2018,1200,0
83813,07/12/2018,1200,"0,1"
83813,08/12/2018,1200,"22,7"
83813,10/12/2018,1200,0
83813,11/12/2018,1200,0
83813,12/12/2018,1200,0
83813,13/12/2018,1200,0
83813,14/12/2018,1200,0
83813,15/12/2018,1200,0
83813,17/12/2018,1200,0
83813,18/12/2018,1200,0
83813,19/12/2018,1200,"12,8"
83813,20/12/2018,1200,0
83813,21/12/2018,1200,"0,3"
83813,22/12/2018,1200,22
83813,24/12/2018,1200,0
83813,25/12/2018,1200,0
83813,26/12/2018,1200,0
83813,27/12/2018,1200,"5,9"
83813,28/12/2018,1200,"2,6"
83813,29/12/2018,1200,"0,2"
83813,31/12/2018,1200,0
